Datetime Air_Temperature Relative_humidity WindSpeed Shortwaveradiation Precipitation Prec_lqd Prec_sld AirTEMP_26 Prec_lqd_26 Prec_sld_26 AirTEMP_45 Prec_lqd_45 Prec_sld_45 AirTEMP_85 Prec_lqd_85 Prec_sld_85
2007-10-04 274.043846312876 0.787498847568621 4.08028845136562 327.512213639367 1.29071537290715e-08 0 5.31465155839339e-09 273.5 0 1.29071537290715e-08 274.3 1.29071537290715e-08 0 278.59 1.29071537290715e-08 0
2007-10-05 273.752686481535 0.786096922755314 4.08028845136562 326.119996420357 1.29071537290715e-08 0 5.31465155839339e-09 273.31 0 1.29071537290715e-08 274.14 0 1.29071537290715e-08 278.44 1.29071537290715e-08 0
2007-10-06 273.459830672475 0.784675370883938 4.08028845136562 324.719669671356 1.29071537290715e-08 0 5.31465155839339e-09 273.13 0 1.29071537290715e-08 273.97 0 1.29071537290715e-08 278.29 1.29071537290715e-08 0
2007-10-07 273.165365669943 0.783234613214057 4.08028845136562 323.311648362121 1.29071537290715e-08 0 5.31465155839339e-09 272.94 0 1.29071537290715e-08 273.8 0 1.29071537290715e-08 278.14 1.29071537290715e-08 0
2007-10-08 272.869378735021 0.781775076696487 4.08028845136562 321.896349742451 1.29071537290715e-08 0 5.31465155839339e-09 272.75 0 1.29071537290715e-08 273.63 0 1.29071537290715e-08 277.99 1.29071537290715e-08 0
2007-10-09 272.571957579892 0.780297193847388 4.08028845136562 320.474193219135 1.29071537290715e-08 0 5.31465155839339e-09 272.56 0 1.29071537290715e-08 273.46 0 1.29071537290715e-08 277.84 1.29071537290715e-08 0
2007-10-10 272.273190341657 0.778801402619169 4.08028845136562 319.04560023077 1.29071537290715e-08 0 5.31465155839339e-09 272.37 0 1.29071537290715e-08 273.29 0 1.29071537290715e-08 277.68 1.29071537290715e-08 0
2007-10-11 271.973165556345 0.777288146271325 4.08028845136562 317.61099412347 1.29071537290715e-08 0 5.31465155839339e-09 272.18 0 1.29071537290715e-08 273.12 0 1.29071537290715e-08 277.53 1.29071537290715e-08 0
2007-10-12 271.671972132643 0.775757873238924 4.08028845136562 316.170800025265 1.29071537290715e-08 0 5.31465155839339e-09 271.99 0 1.29071537290715e-08 272.94 0 1.29071537290715e-08 277.38 1.29071537290715e-08 0
2007-10-13 271.369699325549 0.774211036999721 4.08028845136562 314.725444720116 1.29071537290715e-08 0 5.31465155839339e-09 271.8 0 1.29071537290715e-08 272.77 0 1.29071537290715e-08 277.22 1.29071537290715e-08 0
2007-10-14 271.066436709893 0.77264809593961 4.08028845136562 313.275356521292 1.29071537290715e-08 0 5.31465155839339e-09 271.61 0 1.29071537290715e-08 272.6 0 1.29071537290715e-08 277.07 1.29071537290715e-08 0
2007-10-15 270.762274153917 0.77106951321745 4.08028845136562 311.820965145058 1.29071537290715e-08 0 5.31465155839339e-09 271.42 0 1.29071537290715e-08 272.42 0 1.29071537290715e-08 276.91 1.29071537290715e-08 0
2007-10-16 270.457301792455 0.769475756626819 4.08028845136562 310.362701582412 1.29071537290715e-08 0 5.31465155839339e-09 271.22 0 1.29071537290715e-08 272.25 0 1.29071537290715e-08 276.76 1.29071537290715e-08 0
2007-10-17 270.151610000379 0.767867298458222 4.08028845136562 308.900997972136 1.29071537290715e-08 0 5.31465155839339e-09 271.03 0 1.29071537290715e-08 272.08 0 1.29071537290715e-08 276.6 1.29071537290715e-08 0
2007-10-18 269.845289365661 0.766244615358286 4.08028845136562 307.436287471964 1.29071537290715e-08 0 5.31465155839339e-09 270.84 0 1.29071537290715e-08 271.9 0 1.29071537290715e-08 276.44 1.29071537290715e-08 0
2007-10-19 269.538430662718 0.764608188189534 4.08028845136562 305.969004131151 1.29071537290715e-08 0 5.31465155839339e-09 270.65 0 1.29071537290715e-08 271.73 0 1.29071537290715e-08 276.29 1.29071537290715e-08 0
2007-10-20 269.231124825386 0.762958501887204 4.08028845136562 304.499582761223 1.29071537290715e-08 0 5.31465155839339e-09 270.45 0 1.29071537290715e-08 271.55 0 1.29071537290715e-08 276.13 1.29071537290715e-08 0
2007-10-21 268.923462920002 0.761296045315719 4.08028845136562 303.028458807289 1.29071537290715e-08 0 5.31465155839339e-09 270.26 0 1.29071537290715e-08 271.38 0 1.29071537290715e-08 275.98 1.29071537290715e-08 0
2007-10-22 268.615536118422 0.759621311123815 4.08028845136562 301.556068218995 1.29071537290715e-08 0 5.31465155839339e-09 270.07 0 1.29071537290715e-08 271.2 0 1.29071537290715e-08 275.82 1.29071537290715e-08 0
2007-10-23 268.307435670965 0.757934795598372 4.08028845136562 300.082847321186 1.29071537290715e-08 0 5.31465155839339e-09 269.87 0 1.29071537290715e-08 271.03 0 1.29071537290715e-08 275.66 1.29071537290715e-08 0
2007-10-24 267.999252879509 0.756236998518059 4.08028845136562 298.609232685223 1.29071537290715e-08 0 5.31465155839339e-09 269.68 0 1.29071537290715e-08 270.85 0 1.29071537290715e-08 275.51 1.29071537290715e-08 0
2007-10-25 267.691079070233 0.754528423004165 4.08028845136562 297.135660998682 1.29071537290715e-08 0 5.31465155839339e-09 269.49 0 1.29071537290715e-08 270.68 0 1.29071537290715e-08 275.35 1.29071537290715e-08 0
2007-10-26 267.383005566689 0.752809575372211 4.08028845136562 295.662568936566 1.29071537290715e-08 0 5.31465155839339e-09 269.29 0 1.29071537290715e-08 270.51 0 1.29071537290715e-08 275.2 1.29071537290715e-08 0
2007-10-27 267.075123662703 0.751080964981736 4.08028845136562 294.190393031746 1.29071537290715e-08 0 5.31465155839339e-09 269.1 0 1.29071537290715e-08 270.33 0 1.29071537290715e-08 275.04 1.29071537290715e-08 0
2007-10-28 266.767524595356 0.749343104085537 4.08028845136562 292.719569545759 1.29071537290715e-08 0 5.31465155839339e-09 268.91 0 1.29071537290715e-08 270.16 0 1.29071537290715e-08 274.89 1.29071537290715e-08 0
2007-10-29 266.460299517817 0.747596507677136 4.08028845136562 291.250534338902 1.29071537290715e-08 0 5.31465155839339e-09 268.72 0 1.29071537290715e-08 269.99 0 1.29071537290715e-08 274.73 1.29071537290715e-08 0
2007-10-30 266.153539472523 0.745841693339267 4.08028845136562 289.783722742001 1.29071537290715e-08 0 5.31465155839339e-09 268.53 0 1.29071537290715e-08 269.81 0 1.29071537290715e-08 274.58 1.29071537290715e-08 0
2007-10-31 265.847335364075 0.744079181089762 4.08028845136562 288.31956942679 1.29071537290715e-08 0 5.31465155839339e-09 268.34 0 1.29071537290715e-08 269.64 0 1.29071537290715e-08 274.42 1.29071537290715e-08 0
2007-11-01 265.541777932294 0.742309493227452 4.08028845136562 286.858508277099 1.29071537290715e-08 0 5.31465155839339e-09 268.15 0 1.29071537290715e-08 269.47 0 1.29071537290715e-08 274.27 1.29071537290715e-08 0
2007-11-02 265.236957725464 0.740533154178131 4.08028845136562 285.400972260895 1.29071537290715e-08 0 5.31465155839339e-09 267.96 0 1.29071537290715e-08 269.3 0 1.29071537290715e-08 274.12 0 1.29071537290715e-08
2007-11-03 264.932965073304 0.738750690338032 4.08028845136562 283.94739330105 1.29071537290715e-08 0 5.31465155839339e-09 267.77 0 1.29071537290715e-08 269.13 0 1.29071537290715e-08 273.96 0 1.29071537290715e-08
2007-11-04 264.629890060332 0.736962629918582 4.08028845136562 282.498202147966 1.29071537290715e-08 0 5.31465155839339e-09 267.58 0 1.29071537290715e-08 268.96 0 1.29071537290715e-08 273.81 0 1.29071537290715e-08
