Datetime Air_Temperature Relative_humidity WindSpeed Shortwaveradiation Precipitation Prec_lqd Prec_sld
"19-Sep-2011 00:00:00" 277.77 0.8 4.08 167.09 0 8.19721875433485e-09 0
"20-Sep-2011 00:00:00" 277.51 0.8 4.08 164.42 0 8.19721875433485e-09 0
"21-Sep-2011 00:00:00" 277.25 0.8 4.08 161.75 0 8.19721875433485e-09 0
"22-Sep-2011 00:00:00" 276.98 0.8 4.08 159.07 0 8.19721875433485e-09 0
"23-Sep-2011 00:00:00" 276.71 0.8 4.08 156.4 0 8.19721875433485e-09 0
"24-Sep-2011 00:00:00" 276.44 0.8 4.08 153.72 0 8.19721875433485e-09 0
"25-Sep-2011 00:00:00" 276.17 0.8 4.08 151.05 0 8.19721875433485e-09 0
"26-Sep-2011 00:00:00" 275.89 0.8 4.08 148.38 0 8.19721875433485e-09 0
"27-Sep-2011 00:00:00" 275.62 0.79 4.08 145.7 0 8.19721875433485e-09 0
"28-Sep-2011 00:00:00" 275.34 0.79 4.08 143.04 0 8.19721875433485e-09 0
"29-Sep-2011 00:00:00" 275.05 0.79 4.08 140.37 0 8.19721875433485e-09 0
"30-Sep-2011 00:00:00" 274.77 0.79 4.08 137.71 0 8.19721875433485e-09 0
"01-Oct-2011 00:00:00" 274.48 0.79 4.08 135.06 0 8.19721875433485e-09 0
"02-Oct-2011 00:00:00" 274.19 0.79 4.08 132.41 0 8.19721875433485e-09 0
"03-Oct-2011 00:00:00" 273.9 0.79 4.08 129.76 0 0 5.31465155839339e-09
"04-Oct-2011 00:00:00" 273.61 0.79 4.08 127.13 0 0 5.31465155839339e-09
"05-Oct-2011 00:00:00" 273.32 0.78 4.08 124.5 0 0 5.31465155839339e-09
"06-Oct-2011 00:00:00" 273.02 0.78 4.08 121.89 0 0 5.31465155839339e-09
"07-Oct-2011 00:00:00" 272.73 0.78 4.08 119.28 0 0 5.31465155839339e-09
"08-Oct-2011 00:00:00" 272.43 0.78 4.08 116.68 0 0 5.31465155839339e-09
"09-Oct-2011 00:00:00" 272.13 0.78 4.08 114.1 0 0 5.31465155839339e-09
"10-Oct-2011 00:00:00" 271.83 0.78 4.08 111.52 0 0 5.31465155839339e-09
"11-Oct-2011 00:00:00" 271.53 0.78 4.08 108.96 0 0 5.31465155839339e-09
"12-Oct-2011 00:00:00" 271.22 0.77 4.08 106.42 0 0 5.31465155839339e-09
"13-Oct-2011 00:00:00" 270.92 0.77 4.08 103.89 0 0 5.31465155839339e-09
"14-Oct-2011 00:00:00" 270.61 0.77 4.08 101.37 0 0 5.31465155839339e-09
"15-Oct-2011 00:00:00" 270.31 0.77 4.08 98.87 0 0 5.31465155839339e-09
"16-Oct-2011 00:00:00" 270 0.77 4.08 96.39 0 0 5.31465155839339e-09
"17-Oct-2011 00:00:00" 269.7 0.77 4.08 93.92 0 0 5.31465155839339e-09
"18-Oct-2011 00:00:00" 269.39 0.76 4.08 91.47 0 0 5.31465155839339e-09
"19-Oct-2011 00:00:00" 269.08 0.76 4.08 89.04 0 0 5.31465155839339e-09
"20-Oct-2011 00:00:00" 268.77 0.76 4.08 86.63 0 0 5.31465155839339e-09
"21-Oct-2011 00:00:00" 268.47 0.76 4.08 84.24 0 0 5.31465155839339e-09
"22-Oct-2011 00:00:00" 268.16 0.76 4.08 81.88 0 0 5.31465155839339e-09
"23-Oct-2011 00:00:00" 267.85 0.76 4.08 79.53 0 0 5.31465155839339e-09
"24-Oct-2011 00:00:00" 267.54 0.75 4.08 77.21 0 0 5.31465155839339e-09
"25-Oct-2011 00:00:00" 267.23 0.75 4.08 74.91 0 0 5.31465155839339e-09
"26-Oct-2011 00:00:00" 266.93 0.75 4.08 72.63 0 0 5.31465155839339e-09
"27-Oct-2011 00:00:00" 266.62 0.75 4.08 70.38 0 0 5.31465155839339e-09
"28-Oct-2011 00:00:00" 266.31 0.75 4.08 68.15 0 0 5.31465155839339e-09
"29-Oct-2011 00:00:00" 266.01 0.74 4.08 65.95 0 0 5.31465155839339e-09
"30-Oct-2011 00:00:00" 265.7 0.74 4.08 63.78 0 0 5.31465155839339e-09
"31-Oct-2011 00:00:00" 265.39 0.74 4.08 61.63 0 0 5.31465155839339e-09
"01-Nov-2011 00:00:00" 265.09 0.74 4.08 59.51 0 0 5.31465155839339e-09
"02-Nov-2011 00:00:00" 264.79 0.74 4.08 57.42 0 0 5.31465155839339e-09
"03-Nov-2011 00:00:00" 264.48 0.74 4.08 55.36 0 0 5.31465155839339e-09
"04-Nov-2011 00:00:00" 264.18 0.73 4.08 53.32 0 0 5.31465155839339e-09
"05-Nov-2011 00:00:00" 263.88 0.73 4.08 51.32 0 0 5.31465155839339e-09
"06-Nov-2011 00:00:00" 263.58 0.73 4.08 49.35 0 0 5.31465155839339e-09
"07-Nov-2011 00:00:00" 263.28 0.73 4.08 47.41 0 0 5.31465155839339e-09
"08-Nov-2011 00:00:00" 262.99 0.73 4.08 45.5 0 0 5.31465155839339e-09
"09-Nov-2011 00:00:00" 262.69 0.73 4.08 43.63 0 0 5.31465155839339e-09
"10-Nov-2011 00:00:00" 262.4 0.72 4.08 41.79 0 0 5.31465155839339e-09
"11-Nov-2011 00:00:00" 262.11 0.72 4.08 39.98 0 0 5.31465155839339e-09
"12-Nov-2011 00:00:00" 261.82 0.72 4.08 38.2 0 0 5.31465155839339e-09
"13-Nov-2011 00:00:00" 261.53 0.72 4.08 36.46 0 0 5.31465155839339e-09
"14-Nov-2011 00:00:00" 261.24 0.72 4.08 34.76 0 0 5.31465155839339e-09
"15-Nov-2011 00:00:00" 260.96 0.71 4.08 33.09 0 0 5.31465155839339e-09
"16-Nov-2011 00:00:00" 260.68 0.71 4.08 31.46 0 0 5.31465155839339e-09
"17-Nov-2011 00:00:00" 260.4 0.71 4.08 29.86 0 0 5.31465155839339e-09
"18-Nov-2011 00:00:00" 260.12 0.71 4.08 28.31 0 0 5.31465155839339e-09
"19-Nov-2011 00:00:00" 259.84 0.71 4.08 26.79 0 0 5.31465155839339e-09
"20-Nov-2011 00:00:00" 259.57 0.71 4.08 25.3 0 0 5.31465155839339e-09
"21-Nov-2011 00:00:00" 259.3 0.7 4.08 23.86 0 0 5.31465155839339e-09
"22-Nov-2011 00:00:00" 259.03 0.7 4.08 22.45 0 0 5.31465155839339e-09
"23-Nov-2011 00:00:00" 258.77 0.7 4.08 21.09 0 0 5.31465155839339e-09
"24-Nov-2011 00:00:00" 258.51 0.7 4.08 19.76 0 0 5.31465155839339e-09
"25-Nov-2011 00:00:00" 258.25 0.7 4.08 18.48 0 0 5.31465155839339e-09
"26-Nov-2011 00:00:00" 257.99 0.69 4.08 17.23 0 0 5.31465155839339e-09
"27-Nov-2011 00:00:00" 257.74 0.69 4.08 16.03 0 0 5.31465155839339e-09
"28-Nov-2011 00:00:00" 257.48 0.69 4.08 14.87 0 0 5.31465155839339e-09
"29-Nov-2011 00:00:00" 257.24 0.69 4.08 13.74 0 0 5.31465155839339e-09
"30-Nov-2011 00:00:00" 256.99 0.69 4.08 12.67 0 0 5.31465155839339e-09
"01-Dec-2011 00:00:00" 256.75 0.69 4.08 11.63 0 0 5.31465155839339e-09
"02-Dec-2011 00:00:00" 256.51 0.68 4.08 10.63 0 0 5.31465155839339e-09
"03-Dec-2011 00:00:00" 256.28 0.68 4.08 9.68 0 0 5.31465155839339e-09
"04-Dec-2011 00:00:00" 256.05 0.68 4.08 8.78 0 0 5.31465155839339e-09
"05-Dec-2011 00:00:00" 255.82 0.68 4.08 7.91 0 0 5.31465155839339e-09
"06-Dec-2011 00:00:00" 255.6 0.68 4.08 7.09 0 0 5.31465155839339e-09
"07-Dec-2011 00:00:00" 255.38 0.68 4.08 6.31 0 0 5.31465155839339e-09
"08-Dec-2011 00:00:00" 255.16 0.67 4.08 5.58 0 0 5.31465155839339e-09
"09-Dec-2011 00:00:00" 254.95 0.67 4.08 4.89 0 0 5.31465155839339e-09
"10-Dec-2011 00:00:00" 254.74 0.67 4.08 4.25 0 0 5.31465155839339e-09
"11-Dec-2011 00:00:00" 254.54 0.67 4.08 3.65 0 0 5.31465155839339e-09
"12-Dec-2011 00:00:00" 254.34 0.67 4.08 3.1 0 0 5.31465155839339e-09
"13-Dec-2011 00:00:00" 254.14 0.67 4.08 2.59 0 0 5.31465155839339e-09
"14-Dec-2011 00:00:00" 253.95 0.66 4.08 2.12 0 0 5.31465155839339e-09
"15-Dec-2011 00:00:00" 253.76 0.66 4.08 1.71 0 0 5.31465155839339e-09
"16-Dec-2011 00:00:00" 253.57 0.66 4.08 1.33 0 0 5.31465155839339e-09
"17-Dec-2011 00:00:00" 253.4 0.66 4.08 1.01 0 0 5.31465155839339e-09
"18-Dec-2011 00:00:00" 253.22 0.66 4.08 0.73 0 0 5.31465155839339e-09
"19-Dec-2011 00:00:00" 253.05 0.66 4.08 0.49 0 0 5.31465155839339e-09
"20-Dec-2011 00:00:00" 252.88 0.66 4.08 0.3 0 0 5.31465155839339e-09
"21-Dec-2011 00:00:00" 252.72 0.65 4.08 0.16 0 0 5.31465155839339e-09
"22-Dec-2011 00:00:00" 252.56 0.65 4.08 0.06 0 0 5.31465155839339e-09
"23-Dec-2011 00:00:00" 252.41 0.65 4.08 0.01 0 0 5.31465155839339e-09
"24-Dec-2011 00:00:00" 252.26 0.65 4.08 0 0 0 5.31465155839339e-09
"25-Dec-2011 00:00:00" 252.12 0.65 4.08 0.04 0 0 5.31465155839339e-09
"26-Dec-2011 00:00:00" 251.98 0.65 4.08 0.13 0 0 5.31465155839339e-09
"27-Dec-2011 00:00:00" 251.84 0.65 4.08 0.26 0 0 5.31465155839339e-09
"28-Dec-2011 00:00:00" 251.72 0.64 4.08 0.44 0 0 5.31465155839339e-09
"29-Dec-2011 00:00:00" 251.59 0.64 4.08 0.67 0 0 5.31465155839339e-09
"30-Dec-2011 00:00:00" 251.47 0.64 4.08 0.94 0 0 5.31465155839339e-09
"31-Dec-2011 00:00:00" 251.36 0.64 4.08 1.25 0 0 5.31465155839339e-09
"01-Jan-2012 00:00:00" 251.25 0.64 4.08 1.62 0 0 5.31465155839339e-09
"02-Jan-2012 00:00:00" 251.14 0.64 4.08 2.02 0 0 5.31465155839339e-09
"03-Jan-2012 00:00:00" 251.04 0.64 4.08 2.48 0 0 5.31465155839339e-09
"04-Jan-2012 00:00:00" 250.95 0.64 4.08 2.98 0 0 5.31465155839339e-09
"05-Jan-2012 00:00:00" 250.86 0.64 4.08 3.52 0 0 5.31465155839339e-09
"06-Jan-2012 00:00:00" 250.77 0.63 4.08 4.11 0 0 5.31465155839339e-09
"07-Jan-2012 00:00:00" 250.69 0.63 4.08 4.74 0 0 5.31465155839339e-09
"08-Jan-2012 00:00:00" 250.62 0.63 4.08 5.42 0 0 5.31465155839339e-09
"09-Jan-2012 00:00:00" 250.55 0.63 4.08 6.14 0 0 5.31465155839339e-09
"10-Jan-2012 00:00:00" 250.49 0.63 4.08 6.91 0 0 5.31465155839339e-09
"11-Jan-2012 00:00:00" 250.43 0.63 4.08 7.72 0 0 5.31465155839339e-09
"12-Jan-2012 00:00:00" 250.37 0.63 4.08 8.58 0 0 5.31465155839339e-09
"13-Jan-2012 00:00:00" 250.33 0.63 4.08 9.47 0 0 5.31465155839339e-09
"14-Jan-2012 00:00:00" 250.28 0.63 4.08 10.41 0 0 5.31465155839339e-09
"15-Jan-2012 00:00:00" 250.24 0.63 4.08 11.4 0 0 5.31465155839339e-09
"16-Jan-2012 00:00:00" 250.21 0.63 4.08 12.43 0 0 5.31465155839339e-09
"17-Jan-2012 00:00:00" 250.18 0.62 4.08 13.5 0 0 5.31465155839339e-09
"18-Jan-2012 00:00:00" 250.16 0.62 4.08 14.61 0 0 5.31465155839339e-09
"19-Jan-2012 00:00:00" 250.15 0.62 4.08 15.76 0 0 5.31465155839339e-09
"20-Jan-2012 00:00:00" 250.13 0.62 4.08 16.96 0 0 5.31465155839339e-09
"21-Jan-2012 00:00:00" 250.13 0.62 4.08 18.19 0 0 5.31465155839339e-09
"22-Jan-2012 00:00:00" 250.13 0.62 4.08 19.47 0 0 5.31465155839339e-09
"23-Jan-2012 00:00:00" 250.13 0.62 4.08 20.78 0 0 5.31465155839339e-09
"24-Jan-2012 00:00:00" 250.14 0.62 4.08 22.14 0 0 5.31465155839339e-09
"25-Jan-2012 00:00:00" 250.16 0.62 4.08 23.54 0 0 5.31465155839339e-09
"26-Jan-2012 00:00:00" 250.18 0.62 4.08 24.97 0 0 5.31465155839339e-09
"27-Jan-2012 00:00:00" 250.2 0.62 4.08 26.45 0 0 5.31465155839339e-09
"28-Jan-2012 00:00:00" 250.23 0.62 4.08 27.96 0 0 5.31465155839339e-09
"29-Jan-2012 00:00:00" 250.27 0.62 4.08 29.51 0 0 5.31465155839339e-09
"30-Jan-2012 00:00:00" 250.31 0.62 4.08 31.09 0 0 5.31465155839339e-09
"31-Jan-2012 00:00:00" 250.36 0.62 4.08 32.72 0 0 5.31465155839339e-09
"01-Feb-2012 00:00:00" 250.41 0.62 4.08 34.38 0 0 5.31465155839339e-09
"02-Feb-2012 00:00:00" 250.47 0.62 4.08 36.07 0 0 5.31465155839339e-09
"03-Feb-2012 00:00:00" 250.53 0.62 4.08 37.81 0 0 5.31465155839339e-09
"04-Feb-2012 00:00:00" 250.6 0.62 4.08 39.57 0 0 5.31465155839339e-09
"05-Feb-2012 00:00:00" 250.67 0.62 4.08 41.37 0 0 5.31465155839339e-09
"06-Feb-2012 00:00:00" 250.75 0.61 4.08 43.21 0 0 5.31465155839339e-09
"07-Feb-2012 00:00:00" 250.83 0.61 4.08 45.07 0 0 5.31465155839339e-09
"08-Feb-2012 00:00:00" 250.92 0.61 4.08 46.98 0 0 5.31465155839339e-09
"09-Feb-2012 00:00:00" 251.01 0.61 4.08 48.91 0 0 5.31465155839339e-09
"10-Feb-2012 00:00:00" 251.11 0.61 4.08 50.87 0 0 5.31465155839339e-09
"11-Feb-2012 00:00:00" 251.21 0.61 4.08 52.87 0 0 5.31465155839339e-09
"12-Feb-2012 00:00:00" 251.32 0.61 4.08 54.89 0 0 5.31465155839339e-09
"13-Feb-2012 00:00:00" 251.44 0.61 4.08 56.95 0 0 5.31465155839339e-09
"14-Feb-2012 00:00:00" 251.55 0.61 4.08 59.03 0 0 5.31465155839339e-09
"15-Feb-2012 00:00:00" 251.68 0.61 4.08 61.15 0 0 5.31465155839339e-09
"16-Feb-2012 00:00:00" 251.8 0.61 4.08 63.29 0 0 5.31465155839339e-09
"17-Feb-2012 00:00:00" 251.94 0.61 4.08 65.45 0 0 5.31465155839339e-09
"18-Feb-2012 00:00:00" 252.07 0.62 4.08 67.65 0 0 5.31465155839339e-09
"19-Feb-2012 00:00:00" 252.22 0.62 4.08 69.87 0 0 5.31465155839339e-09
"20-Feb-2012 00:00:00" 252.36 0.62 4.08 72.12 0 0 5.31465155839339e-09
"21-Feb-2012 00:00:00" 252.51 0.62 4.08 74.39 0 0 5.31465155839339e-09
"22-Feb-2012 00:00:00" 252.67 0.62 4.08 76.68 0 0 5.31465155839339e-09
"23-Feb-2012 00:00:00" 252.83 0.62 4.08 79 0 0 5.31465155839339e-09
"24-Feb-2012 00:00:00" 253 0.62 4.08 81.34 0 0 5.31465155839339e-09
"25-Feb-2012 00:00:00" 253.17 0.62 4.08 83.7 0 0 5.31465155839339e-09
"26-Feb-2012 00:00:00" 253.34 0.62 4.08 86.09 0 0 5.31465155839339e-09
"27-Feb-2012 00:00:00" 253.52 0.62 4.08 88.49 0 0 5.31465155839339e-09
"28-Feb-2012 00:00:00" 253.7 0.62 4.08 90.92 0 0 5.31465155839339e-09
"29-Feb-2012 00:00:00" 253.89 0.62 4.08 93.36 0 0 5.31465155839339e-09
"01-Mar-2012 00:00:00" 254.08 0.62 4.08 95.82 0 0 5.31465155839339e-09
"02-Mar-2012 00:00:00" 254.27 0.62 4.08 98.3 0 0 5.31465155839339e-09
"03-Mar-2012 00:00:00" 254.47 0.62 4.08 100.8 0 0 5.31465155839339e-09
"04-Mar-2012 00:00:00" 254.68 0.62 4.08 103.31 0 0 5.31465155839339e-09
"05-Mar-2012 00:00:00" 254.88 0.62 4.08 105.84 0 0 5.31465155839339e-09
"06-Mar-2012 00:00:00" 255.1 0.62 4.08 108.38 0 0 5.31465155839339e-09
"07-Mar-2012 00:00:00" 255.31 0.62 4.08 110.94 0 0 5.31465155839339e-09
"08-Mar-2012 00:00:00" 255.53 0.62 4.08 113.51 0 0 5.31465155839339e-09
"09-Mar-2012 00:00:00" 255.75 0.63 4.08 116.09 0 0 5.31465155839339e-09
"10-Mar-2012 00:00:00" 255.98 0.63 4.08 118.69 0 0 5.31465155839339e-09
"11-Mar-2012 00:00:00" 256.21 0.63 4.08 121.29 0 0 5.31465155839339e-09
"12-Mar-2012 00:00:00" 256.44 0.63 4.08 123.91 0 0 5.31465155839339e-09
"13-Mar-2012 00:00:00" 256.68 0.63 4.08 126.53 0 0 5.31465155839339e-09
"14-Mar-2012 00:00:00" 256.92 0.63 4.08 129.16 0 0 5.31465155839339e-09
"15-Mar-2012 00:00:00" 257.16 0.63 4.08 131.81 0 0 5.31465155839339e-09
"16-Mar-2012 00:00:00" 257.41 0.63 4.08 134.45 0 0 5.31465155839339e-09
"17-Mar-2012 00:00:00" 257.66 0.63 4.08 137.11 0 0 5.31465155839339e-09
"18-Mar-2012 00:00:00" 257.91 0.63 4.08 139.77 0 0 5.31465155839339e-09
"19-Mar-2012 00:00:00" 258.17 0.63 4.08 142.43 0 0 5.31465155839339e-09
"20-Mar-2012 00:00:00" 258.42 0.64 4.08 145.1 0 0 5.31465155839339e-09
"21-Mar-2012 00:00:00" 258.69 0.64 4.08 147.77 0 0 5.31465155839339e-09
"22-Mar-2012 00:00:00" 258.95 0.64 4.08 150.44 0 0 5.31465155839339e-09
"23-Mar-2012 00:00:00" 259.22 0.64 4.08 153.12 0 0 5.31465155839339e-09
"24-Mar-2012 00:00:00" 259.49 0.64 4.08 155.79 0 0 5.31465155839339e-09
"25-Mar-2012 00:00:00" 259.76 0.64 4.08 158.47 0 0 5.31465155839339e-09
"26-Mar-2012 00:00:00" 260.03 0.64 4.08 161.14 0 0 5.31465155839339e-09
"27-Mar-2012 00:00:00" 260.31 0.64 4.08 163.81 0 0 5.31465155839339e-09
"28-Mar-2012 00:00:00" 260.59 0.65 4.08 166.48 0 0 5.31465155839339e-09
"29-Mar-2012 00:00:00" 260.87 0.65 4.08 169.15 0 0 5.31465155839339e-09
"30-Mar-2012 00:00:00" 261.15 0.65 4.08 171.81 0 0 5.31465155839339e-09
"31-Mar-2012 00:00:00" 261.44 0.65 4.08 174.47 0 0 5.31465155839339e-09
"01-Apr-2012 00:00:00" 261.73 0.65 4.08 177.12 0 0 5.31465155839339e-09
"02-Apr-2012 00:00:00" 262.02 0.65 4.08 179.77 0 0 5.31465155839339e-09
"03-Apr-2012 00:00:00" 262.31 0.65 4.08 182.41 0 0 5.31465155839339e-09
"04-Apr-2012 00:00:00" 262.6 0.66 4.08 185.04 0 0 5.31465155839339e-09
"05-Apr-2012 00:00:00" 262.9 0.66 4.08 187.66 0 0 5.31465155839339e-09
"06-Apr-2012 00:00:00" 263.19 0.66 4.08 190.27 0 0 5.31465155839339e-09
"07-Apr-2012 00:00:00" 263.49 0.66 4.08 192.87 0 0 5.31465155839339e-09
"08-Apr-2012 00:00:00" 263.79 0.66 4.08 195.46 0 0 5.31465155839339e-09
"09-Apr-2012 00:00:00" 264.09 0.66 4.08 198.04 0 0 5.31465155839339e-09
"10-Apr-2012 00:00:00" 264.39 0.66 4.08 200.61 0 0 5.31465155839339e-09
"11-Apr-2012 00:00:00" 264.69 0.67 4.08 203.16 0 0 5.31465155839339e-09
"12-Apr-2012 00:00:00" 264.99 0.67 4.08 205.7 0 0 5.31465155839339e-09
"13-Apr-2012 00:00:00" 265.3 0.67 4.08 208.22 0 0 5.31465155839339e-09
"14-Apr-2012 00:00:00" 265.6 0.67 4.08 210.73 0 0 5.31465155839339e-09
"15-Apr-2012 00:00:00" 265.91 0.67 4.08 213.22 0 0 5.31465155839339e-09
"16-Apr-2012 00:00:00" 266.22 0.67 4.08 215.7 0 0 5.31465155839339e-09
"17-Apr-2012 00:00:00" 266.52 0.68 4.08 218.16 0 0 5.31465155839339e-09
"18-Apr-2012 00:00:00" 266.83 0.68 4.08 220.59 0 0 5.31465155839339e-09
"19-Apr-2012 00:00:00" 267.14 0.68 4.08 223.01 0 0 5.31465155839339e-09
"20-Apr-2012 00:00:00" 267.45 0.68 4.08 225.41 0 0 5.31465155839339e-09
"21-Apr-2012 00:00:00" 267.75 0.68 4.08 227.79 0 0 5.31465155839339e-09
"22-Apr-2012 00:00:00" 268.06 0.68 4.08 230.14 0 0 5.31465155839339e-09
"23-Apr-2012 00:00:00" 268.37 0.69 4.08 232.48 0 0 5.31465155839339e-09
"24-Apr-2012 00:00:00" 268.68 0.69 4.08 234.79 0 0 5.31465155839339e-09
"25-Apr-2012 00:00:00" 268.99 0.69 4.08 237.08 0 0 5.31465155839339e-09
"26-Apr-2012 00:00:00" 269.29 0.69 4.08 239.34 0 0 5.31465155839339e-09
"27-Apr-2012 00:00:00" 269.6 0.69 4.08 241.58 0 0 5.31465155839339e-09
"28-Apr-2012 00:00:00" 269.91 0.69 4.08 243.79 0 0 5.31465155839339e-09
"29-Apr-2012 00:00:00" 270.21 0.7 4.08 245.98 0 0 5.31465155839339e-09
"30-Apr-2012 00:00:00" 270.52 0.7 4.08 248.14 0 0 5.31465155839339e-09
"01-May-2012 00:00:00" 270.82 0.7 4.08 250.27 0 0 5.31465155839339e-09
"02-May-2012 00:00:00" 271.13 0.7 4.08 252.38 0 0 5.31465155839339e-09
"03-May-2012 00:00:00" 271.43 0.7 4.08 254.45 0 0 5.31465155839339e-09
"04-May-2012 00:00:00" 271.73 0.7 4.08 256.5 0 0 5.31465155839339e-09
"05-May-2012 00:00:00" 272.04 0.71 4.08 258.52 0 0 5.31465155839339e-09
"06-May-2012 00:00:00" 272.33 0.71 4.08 260.5 0 0 5.31465155839339e-09
"07-May-2012 00:00:00" 272.63 0.71 4.08 262.46 0 0 5.31465155839339e-09
"08-May-2012 00:00:00" 272.93 0.71 4.08 264.38 0 0 5.31465155839339e-09
"09-May-2012 00:00:00" 273.23 0.71 4.08 266.27 0 0 5.31465155839339e-09
"10-May-2012 00:00:00" 273.52 0.72 4.08 268.13 0 0 5.31465155839339e-09
"11-May-2012 00:00:00" 273.81 0.72 4.08 269.95 0 0 5.31465155839339e-09
"12-May-2012 00:00:00" 274.1 0.72 4.08 271.75 0 0 5.31465155839339e-09
"13-May-2012 00:00:00" 274.39 0.72 4.08 273.5 0 8.19721875433485e-09 0
"14-May-2012 00:00:00" 274.68 0.72 4.08 275.22 0 8.19721875433485e-09 0
"15-May-2012 00:00:00" 274.97 0.72 4.08 276.91 0 8.19721875433485e-09 0
"16-May-2012 00:00:00" 275.25 0.73 4.08 278.56 0 8.19721875433485e-09 0
"17-May-2012 00:00:00" 275.53 0.73 4.08 280.17 0 8.19721875433485e-09 0
"18-May-2012 00:00:00" 275.81 0.73 4.08 281.75 0 8.19721875433485e-09 0
"19-May-2012 00:00:00" 276.08 0.73 4.08 283.29 0 8.19721875433485e-09 0
"20-May-2012 00:00:00" 276.36 0.73 4.08 284.79 0 8.19721875433485e-09 0
"21-May-2012 00:00:00" 276.63 0.74 4.08 286.25 0 8.19721875433485e-09 0
"22-May-2012 00:00:00" 276.9 0.74 4.08 287.67 0 8.19721875433485e-09 0
"23-May-2012 00:00:00" 277.17 0.74 4.08 289.06 0 8.19721875433485e-09 0
"24-May-2012 00:00:00" 277.43 0.74 4.08 290.4 0 8.19721875433485e-09 0
"25-May-2012 00:00:00" 277.69 0.74 4.08 291.71 0 8.19721875433485e-09 0
"26-May-2012 00:00:00" 277.95 0.74 4.08 292.97 0 8.19721875433485e-09 0
"27-May-2012 00:00:00" 278.2 0.75 4.08 294.19 0 8.19721875433485e-09 0
"28-May-2012 00:00:00" 278.46 0.75 4.08 295.38 0 8.19721875433485e-09 0
"29-May-2012 00:00:00" 278.7 0.75 4.08 296.52 0 8.19721875433485e-09 0
"30-May-2012 00:00:00" 278.95 0.75 4.08 297.62 0 8.19721875433485e-09 0
"31-May-2012 00:00:00" 279.19 0.75 4.08 298.67 0 8.19721875433485e-09 0
"01-Jun-2012 00:00:00" 279.43 0.75 4.08 299.69 0 8.19721875433485e-09 0
"02-Jun-2012 00:00:00" 279.67 0.76 4.08 300.66 0 8.19721875433485e-09 0
"03-Jun-2012 00:00:00" 279.9 0.76 4.08 301.59 0 8.19721875433485e-09 0
"04-Jun-2012 00:00:00" 280.13 0.76 4.08 302.47 0 8.19721875433485e-09 0
"05-Jun-2012 00:00:00" 280.35 0.76 4.08 303.31 0 8.19721875433485e-09 0
"06-Jun-2012 00:00:00" 280.58 0.76 4.08 304.11 0 8.19721875433485e-09 0
"07-Jun-2012 00:00:00" 280.79 0.76 4.08 304.87 0 8.19721875433485e-09 0
"08-Jun-2012 00:00:00" 281.01 0.77 4.08 305.58 0 8.19721875433485e-09 0
"09-Jun-2012 00:00:00" 281.22 0.77 4.08 306.24 0 8.19721875433485e-09 0
"10-Jun-2012 00:00:00" 281.43 0.77 4.08 306.86 0 8.19721875433485e-09 0
"11-Jun-2012 00:00:00" 281.63 0.77 4.08 307.44 0 8.19721875433485e-09 0
"12-Jun-2012 00:00:00" 281.83 0.77 4.08 307.97 0 8.19721875433485e-09 0
"13-Jun-2012 00:00:00" 282.02 0.77 4.08 308.45 0 8.19721875433485e-09 0
"14-Jun-2012 00:00:00" 282.21 0.78 4.08 308.89 0 8.19721875433485e-09 0
"15-Jun-2012 00:00:00" 282.4 0.78 4.08 309.29 0 8.19721875433485e-09 0
"16-Jun-2012 00:00:00" 282.58 0.78 4.08 309.63 0 8.19721875433485e-09 0
"17-Jun-2012 00:00:00" 282.76 0.78 4.08 309.94 0 8.19721875433485e-09 0
"18-Jun-2012 00:00:00" 282.93 0.78 4.08 310.19 0 8.19721875433485e-09 0
"19-Jun-2012 00:00:00" 283.1 0.78 4.08 310.4 0 8.19721875433485e-09 0
"20-Jun-2012 00:00:00" 283.26 0.78 4.08 310.57 0 8.19721875433485e-09 0
"21-Jun-2012 00:00:00" 283.42 0.79 4.08 310.69 0 8.19721875433485e-09 0
"22-Jun-2012 00:00:00" 283.58 0.79 4.08 310.76 0 8.19721875433485e-09 0
"23-Jun-2012 00:00:00" 283.73 0.79 4.08 310.79 0 8.19721875433485e-09 0
"24-Jun-2012 00:00:00" 283.87 0.79 4.08 310.77 0 8.19721875433485e-09 0
"25-Jun-2012 00:00:00" 284.01 0.79 4.08 310.71 0 8.19721875433485e-09 0
"26-Jun-2012 00:00:00" 284.15 0.79 4.08 310.6 0 8.19721875433485e-09 0
"27-Jun-2012 00:00:00" 284.28 0.79 4.08 310.44 0 8.19721875433485e-09 0
"28-Jun-2012 00:00:00" 284.41 0.8 4.08 310.24 0 8.19721875433485e-09 0
"29-Jun-2012 00:00:00" 284.53 0.8 4.08 309.99 0 8.19721875433485e-09 0
"30-Jun-2012 00:00:00" 284.65 0.8 4.08 309.69 0 8.19721875433485e-09 0
"01-Jul-2012 00:00:00" 284.76 0.8 4.08 309.35 0 8.19721875433485e-09 0
"02-Jul-2012 00:00:00" 284.87 0.8 4.08 308.97 0 8.19721875433485e-09 0
"03-Jul-2012 00:00:00" 284.97 0.8 4.08 308.53 0 8.19721875433485e-09 0
"04-Jul-2012 00:00:00" 285.07 0.8 4.08 308.06 0 8.19721875433485e-09 0
"05-Jul-2012 00:00:00" 285.16 0.8 4.08 307.53 0 8.19721875433485e-09 0
"06-Jul-2012 00:00:00" 285.25 0.8 4.08 306.97 0 8.19721875433485e-09 0
