Datetime Air_Temperature_Tele Relative_humidity_Tele Precipitation_Tele Air_Temperature_Blasedal Relative_humidity_Blasedal WindSpeed_Blasedal Shortwaveradiation_Osterlien Prec_lqd Prec_sld
"16-Apr-2014 00:00:00" 264.13 0.67 0 261.09 0.74 3.96 271.59 0 0
"17-Apr-2014 00:00:00" 265.43 0.63 0 263.66 0.68 5.16 282.83 0 0
"18-Apr-2014 00:00:00" 263.58 0.61 0 260.36 0.76 3.43 272.99 0 3.47222222222222e-09
"19-Apr-2014 00:00:00" 263.7 0.6 0 260.16 0.74 3.64 270.05 0 3.00925925925926e-08
"20-Apr-2014 00:00:00" 263.52 0.69 0 259.92 0.8 3.78 263.37 0 1.73611111111111e-08
"21-Apr-2014 00:00:00" 263.19 0.53 0 258.61 0.67 3.77 254.69 0 0
"22-Apr-2014 00:00:00" 267 0.56 0 265.13 0.66 3.57 282.47 0 0
"23-Apr-2014 00:00:00" 266.58 0.79 0 264.67 0.86 5.41 284.2 0 0
"24-Apr-2014 00:00:00" 265.29 0.65 0 261.39 0.8 4.56 277.45 0 0
"25-Apr-2014 00:00:00" 266.62 0.64 0 261.97 0.76 4.1 281.59 0 0
"26-Apr-2014 00:00:00" 269.06 0.59 0 267.05 0.58 2.77 290.44 0 2.31481481481481e-09
"27-Apr-2014 00:00:00" 271.13 0.83 0 269.85 0.84 4.43 300.6 0 8.56481481481481e-08
"28-Apr-2014 00:00:00" 267.18 0.8 0 265.49 0.83 4.25 283.11 0 1.15740740740741e-09
"29-Apr-2014 00:00:00" 266.56 0.75 0 263.18 0.84 4.66 280.41 0 3.47222222222222e-09
"30-Apr-2014 00:00:00" 267.23 0.62 0 262.84 0.73 3.82 273.63 0 0
"01-May-2014 00:00:00" 269.95 0.58 0 266.08 0.59 2.15 282.7 0 0
"02-May-2014 00:00:00" 271.94 0.66 0 269.54 0.64 3.15 291.29 0 0
"03-May-2014 00:00:00" 273.42 0.72 0 272.3 0.62 2.11 304.61 0 0
"04-May-2014 00:00:00" 270.59 0.67 0 268.4 0.63 4.52 302.63 0 0
"05-May-2014 00:00:00" 265.7 0.46 0 262.71 0.55 5.2 290.71 0 0
"06-May-2014 00:00:00" 268.39 0.56 0 264.73 0.68 5.15 301.59 0 0
"07-May-2014 00:00:00" 269.13 0.67 0 266.86 0.74 2.84 301.65 0 0
"08-May-2014 00:00:00" 271.21 0.62 0 268.48 0.69 2.89 315.3 0 0
"09-May-2014 00:00:00" 273.35 0.72 0 271.41 0.75 3.1 328.09 0 0
"10-May-2014 00:00:00" 272.26 0.91 0 270.87 0.93 2.82 323.02 0 0
"11-May-2014 00:00:00" 271.23 0.85 0 269 0.92 1.95 320.6 0 0
"12-May-2014 00:00:00" 271.57 0.8 0 269.95 0.88 1.73 322.09 0 0
"13-May-2014 00:00:00" 272.33 0.73 0 270.15 0.83 2.67 330.74 0 0
"14-May-2014 00:00:00" 271.3 0.85 0 269.57 0.92 3.35 314 0 0
"15-May-2014 00:00:00" 271.52 0.79 0 269.73 0.86 2.84 320.49 0 0
"16-May-2014 00:00:00" 272.22 0.81 0 270.01 0.88 4.46 324.38 0 0
"17-May-2014 00:00:00" 271.46 0.88 0 270.02 0.93 2.76 317 0 1.73611111111111e-08
"18-May-2014 00:00:00" 273.53 0.85 0 272.22 0.89 2.13 329.67 0 1.62037037037037e-08
"19-May-2014 00:00:00" 273.17 0.99 0 272.28 0.99 2.31 318.29 0 4.97685185185185e-08
"20-May-2014 00:00:00" 274.24 0.93 0 273.51 0.93 2.11 333.85 2.31481481481481e-09 0
"21-May-2014 00:00:00" 273.22 0.95 0 272.18 0.98 2.24 323.28 0 1.85185185185185e-08
"22-May-2014 00:00:00" 274.57 0.78 0 273.26 0.8 3.56 339.89 0 0
"23-May-2014 00:00:00" 274.21 0.83 0 272.72 0.85 2.98 337.49 0 0
"24-May-2014 00:00:00" 272.97 0.82 0 271.19 0.9 4.1 333.45 0 9.25925925925926e-09
"25-May-2014 00:00:00" 273.38 0.74 0 271.65 0.81 1.77 343.91 0 0
"26-May-2014 00:00:00" 273.81 0.73 0 271.8 0.78 2.23 342.78 0 0
"27-May-2014 00:00:00" 274.86 0.69 0 272.75 0.77 2.68 349.53 0 0
"28-May-2014 00:00:00" 275.46 0.69 0 274.22 0.69 4.14 346.96 0 0
"29-May-2014 00:00:00" 275.22 0.79 0 274.02 0.82 2 352.05 0 0
"30-May-2014 00:00:00" 276.28 0.81 0 275.28 0.81 1.62 355.4 0 0
"31-May-2014 00:00:00" 275 0.88 0 274.11 0.89 1.55 350.62 0 0
"01-Jun-2014 00:00:00" 277.53 0.66 0 276.87 0.61 3.56 354.59 0 0
"02-Jun-2014 00:00:00" 276.22 0.81 0 275.88 0.79 2.09 349.53 0 0
"03-Jun-2014 00:00:00" 279.09 0.68 0 277.96 0.7 3.55 359.33 0 0
"04-Jun-2014 00:00:00" 275.66 0.86 0 274.2 0.92 2.4 341.19 1.27314814814815e-08 0
"05-Jun-2014 00:00:00" 277.96 0.79 0 277.35 0.79 3.6 343.06 8.10185185185185e-08 0
"06-Jun-2014 00:00:00" 275.38 0.81 0 273.72 0.9 3.59 332.96 1.15740740740741e-09 0
"07-Jun-2014 00:00:00" 274.97 0.8 0 273.8 0.86 4.21 340.16 0 0
"08-Jun-2014 00:00:00" 276.37 0.7 0 275.64 0.69 3.19 349.06 0 0
"09-Jun-2014 00:00:00" 279.1 0.57 0 279.86 0.48 5.21 353.98 0 0
"10-Jun-2014 00:00:00" 281.13 0.47 0 281 0.48 2.2 376.63 0 0
"11-Jun-2014 00:00:00" 277.79 0.87 0 279.15 0.84 2.05 364.05 1.15740740740741e-09 0
"12-Jun-2014 00:00:00" 279.17 0.8 0 278.83 0.81 2.09 371.8 0 0
"13-Jun-2014 00:00:00" 281.35 0.7 0 282.14 0.62 1.96 380.38 0 0
"14-Jun-2014 00:00:00" 282.71 0.65 0 283.78 0.56 3.76 380.47 0 0
"15-Jun-2014 00:00:00" 284.03 0.57 0 285.6 0.46 4.53 390.07 0 0
"16-Jun-2014 00:00:00" 283.7 0.61 0 285.59 0.5 3.53 392.35 0 0
"17-Jun-2014 00:00:00" 278 0.91 0 277.81 0.9 2.95 345.9 3.00925925925926e-08 0
"18-Jun-2014 00:00:00" 282.73 0.77 0 284.43 0.69 2.46 389.1 0 0
"19-Jun-2014 00:00:00" 276.65 0.9 0 277.83 0.87 2.93 351.95 0 0
"20-Jun-2014 00:00:00" 282.67 0.65 0 283.05 0.61 2.78 384.01 0 0
"21-Jun-2014 00:00:00" 280 0.85 0 279.77 0.86 1.92 352.91 1.04166666666667e-08 0
"22-Jun-2014 00:00:00" 280.64 0.79 0 280.21 0.8 2.01 357.49 0 0
"23-Jun-2014 00:00:00" 283.15 0.68 0 283.03 0.65 2.6 383.8 0 0
"24-Jun-2014 00:00:00" 284.05 0.64 0 284.35 0.59 4.2 383.38 1.15740740740741e-09 0
"25-Jun-2014 00:00:00" 281.4 0.7 0 280.87 0.71 5.13 356.28 2.5462962962963e-08 0
"26-Jun-2014 00:00:00" 280.22 0.67 0 279.51 0.71 4.49 363.65 0 0
"27-Jun-2014 00:00:00" 278.78 0.75 0 277.96 0.79 3.1 353.34 4.28240740740741e-08 0
"28-Jun-2014 00:00:00" 279.05 0.85 0 278.75 0.86 5 346.67 7.29166666666667e-08 0
"29-Jun-2014 00:00:00" 278.45 0.8 0 277.48 0.82 2.45 354.69 6.94444444444444e-09 0
"30-Jun-2014 00:00:00" 280.47 0.74 0 280.64 0.68 2.95 368.28 0 0
"01-Jul-2014 00:00:00" 277.58 0.93 0 276.35 0.99 3.3 346.73 0 0
"02-Jul-2014 00:00:00" 278.47 0.87 0 277.94 0.89 1.86 353.65 0 0
"03-Jul-2014 00:00:00" 282.3 0.66 0 281.38 0.67 2.13 377.1 0 0
"04-Jul-2014 00:00:00" 283.85 0.59 0 283.94 0.52 5.75 382.34 0 0
"05-Jul-2014 00:00:00" 281.45 0.8 0 280.95 0.82 2.23 366.59 0 0
"06-Jul-2014 00:00:00" 279.39 0.89 0 278.49 0.94 1.76 351.6 2.08333333333333e-08 0
"07-Jul-2014 00:00:00" 283 0.73 0 283.36 0.68 2.17 383.05 0 0
"08-Jul-2014 00:00:00" 284.67 0.66 0 285.71 0.57 3.09 384.54 0 0
"09-Jul-2014 00:00:00" 279.47 0.87 0 278.27 0.92 2.49 348 0 0
"10-Jul-2014 00:00:00" 278.05 0.92 0 277.53 0.95 1.88 355.26 0 0
"11-Jul-2014 00:00:00" 279.85 0.9 0 281.31 0.82 1.65 370.15 0 0
"12-Jul-2014 00:00:00" 280.15 0.9 0 281.32 0.82 1.73 372 0 0
"13-Jul-2014 00:00:00" 279.99 0.94 0 279.6 0.92 2.43 363.94 0 0
"14-Jul-2014 00:00:00" 281.22 0.88 0 280.44 0.89 3.95 367.11 0 0
"15-Jul-2014 00:00:00" 280.35 0.86 0 280.04 0.8 1.71 369.35 0 0
"16-Jul-2014 00:00:00" 281.8 0.78 0 281.11 0.77 2.06 372.74 0 0
"17-Jul-2014 00:00:00" 280.46 0.89 0 279.8 0.85 2.25 360.58 0 0
"18-Jul-2014 00:00:00" 284.51 0.59 0 284.66 0.51 3.7 382.17 0 0
"19-Jul-2014 00:00:00" 284.88 0.56 0 284.36 0.5 4.03 380.91 0 0
"20-Jul-2014 00:00:00" 284.06 0.71 0 284.27 0.67 5.36 371.63 3.35648148148148e-08 0
"21-Jul-2014 00:00:00" 283.66 0.77 0 283.84 0.75 4.1 371.21 5.32407407407407e-08 0
"22-Jul-2014 00:00:00" 284.44 0.68 0 285.15 0.61 3.7 385.5 0 0
"23-Jul-2014 00:00:00" 286.32 0.65 0 286.24 0.66 4.04 388.86 0 0
"24-Jul-2014 00:00:00" 284.5 0.77 0 285.22 0.7 1.69 387.08 0 0
"25-Jul-2014 00:00:00" 283.17 0.85 0 282.9 0.84 1.9 376.98 0 0
"26-Jul-2014 00:00:00" 281.28 0.92 0 282.26 0.87 2.61 370.62 0 0
"27-Jul-2014 00:00:00" 283.99 0.77 0 284.02 0.74 2.49 377.37 0 0
"28-Jul-2014 00:00:00" 281.39 0.87 0 280.33 0.9 2.43 362.4 0 0
"29-Jul-2014 00:00:00" 281.28 0.91 0 280.74 0.93 2.13 364.36 0 0
"30-Jul-2014 00:00:00" 284.06 0.76 0 283.14 0.77 1.88 381.53 0 0
"31-Jul-2014 00:00:00" 283.1 0.81 0 282.1 0.86 1.9 362.01 3.47222222222222e-09 0
"01-Aug-2014 00:00:00" 281.75 0.91 0 280.84 0.96 1.89 368.16 0 0
"02-Aug-2014 00:00:00" 283.23 0.67 0 283.04 0.6 4.91 367.87 1.15740740740741e-09 0
"03-Aug-2014 00:00:00" 281.6 0.77 0 280.88 0.76 3.78 363.74 0 0
"04-Aug-2014 00:00:00" 281.18 0.82 0 280.13 0.82 1.97 368.99 0 0
"05-Aug-2014 00:00:00" 281.2 0.77 0 280.64 0.72 3.15 365.19 0 0
"06-Aug-2014 00:00:00" 278.84 0.91 0 277.72 0.89 2.29 356.83 0 0
"07-Aug-2014 00:00:00" 279.46 0.87 0 278.08 0.93 2.3 354.98 0 0
"08-Aug-2014 00:00:00" 281.51 0.79 0 280.61 0.82 3.06 364.62 2.31481481481481e-09 0
"09-Aug-2014 00:00:00" 281.86 0.9 0 281.12 0.92 6.41 355.32 7.03703703703704e-07 0
"10-Aug-2014 00:00:00" 279.97 0.94 0 278.71 0.98 2.6 360.52 0 0
"11-Aug-2014 00:00:00" 280.56 0.87 0 279.66 0.86 3.43 359.75 1.15740740740741e-09 0
"12-Aug-2014 00:00:00" 282.97 0.71 0 282.56 0.69 6.34 362.22 1.15740740740741e-08 0
"13-Aug-2014 00:00:00" 279.66 0.93 0 278.63 0.98 3.04 349.97 1.52777777777778e-07 0
"14-Aug-2014 00:00:00" 280.2 0.92 0 280.6 0.89 4.05 354.56 1.00694444444444e-07 0
"15-Aug-2014 00:00:00" 279.39 0.86 0 278.6 0.88 3.84 343.61 8.44907407407407e-08 0
"16-Aug-2014 00:00:00" 280.92 0.93 0 280.6 0.94 4.46 352.32 1.06944444444444e-06 0
"17-Aug-2014 00:00:00" 282.4 0.83 0 281.5 0.87 2.17 355.94 2.21064814814815e-07 0
"18-Aug-2014 00:00:00" 281.13 0.87 0 280.38 0.91 1.99 357.57 0 0
"19-Aug-2014 00:00:00" 282.49 0.83 0 282 0.87 1.79 369.25 1.15740740740741e-09 0
"20-Aug-2014 00:00:00" 281.4 0.99 0 281.05 1 2.37 359.53 1.5162037037037e-07 0
"21-Aug-2014 00:00:00" 280.54 0.97 0 279.44 1 1.62 359.66 6.71296296296296e-08 0
"22-Aug-2014 00:00:00" 280.05 0.97 0 279.32 1 1.59 354.42 4.74537037037037e-08 0
"23-Aug-2014 00:00:00" 280.39 0.91 0 279.16 0.97 2.49 357.39 4.74537037037037e-08 0
"24-Aug-2014 00:00:00" 279.15 0.79 0 277.49 0.87 2.98 349.5 4.62962962962963e-09 0
"25-Aug-2014 00:00:00" 278.2 0.78 0 276.51 0.87 1.92 344.25 0 0
"26-Aug-2014 00:00:00" 278.57 0.64 0 277.54 0.66 4.9 342.95 0 0
"27-Aug-2014 00:00:00" 278.33 0.65 0 277 0.63 2.89 339.49 0 0
"28-Aug-2014 00:00:00" 278.71 0.67 0 276.92 0.74 2.63 340.56 0 0
"29-Aug-2014 00:00:00" 280.27 0.6 0 279.39 0.62 2.74 345.48 0 0
"30-Aug-2014 00:00:00" 282.18 0.59 0 283.35 0.51 4.3 360.93 0 0
"31-Aug-2014 00:00:00" 281.35 0.61 0 280.66 0.58 3.59 353.99 0 0
"01-Sep-2014 00:00:00" 278.43 0.88 0 277.82 0.86 3.05 346.09 0 0
"02-Sep-2014 00:00:00" 278.12 0.88 0 277.14 0.92 2.18 345.37 0 0
"03-Sep-2014 00:00:00" 278.35 0.82 0 277.04 0.86 1.45 343.34 1.15740740740741e-09 0
"04-Sep-2014 00:00:00" 280.15 0.6 0 278.53 0.67 3.36 350.09 0 0
"05-Sep-2014 00:00:00" 278.82 0.87 0 277.96 0.91 1.61 346.15 0 0
"06-Sep-2014 00:00:00" 278.87 0.91 0 278.28 0.92 3 346.49 1.04166666666667e-08 0
"07-Sep-2014 00:00:00" 277.29 0.94 0 276.68 0.96 1.51 341.3 0 0
"08-Sep-2014 00:00:00" 278.8 0.81 0 277.84 0.82 3.41 347.32 0 0
"09-Sep-2014 00:00:00" 277.54 0.91 0 276.43 0.95 3.76 337.68 0 0
"10-Sep-2014 00:00:00" 277.18 0.83 0 275.7 0.89 3.86 334.65 2.66203703703704e-08 0
"11-Sep-2014 00:00:00" 276.89 0.88 0 275.29 0.95 3.48 336.94 6.8287037037037e-08 0
"12-Sep-2014 00:00:00" 276.29 0.86 0 274.36 0.96 2.91 327.57 4.28240740740741e-08 0
"13-Sep-2014 00:00:00" 276.38 0.65 0 274.6 0.72 5.65 327.09 1.15740740740741e-09 0
"14-Sep-2014 00:00:00" 275.54 0.79 0 273.6 0.85 3.9 323.86 3.35648148148148e-08 0
"15-Sep-2014 00:00:00" 275.96 0.85 0 274.19 0.91 6.3 324.59 7.17592592592593e-08 0
"16-Sep-2014 00:00:00" 275.96 0.85 0 275.27 0.92 4.89 327.81 0 0
"17-Sep-2014 00:00:00" 278.27 0.6 0 277.25 0.61 4.98 335.66 0 0
"18-Sep-2014 00:00:00" 278.4 0.67 0 277.18 0.67 4.51 337.02 0 0
"19-Sep-2014 00:00:00" 276.92 0.79 0 275.53 0.82 3.09 329.13 1.27314814814815e-08 0
"20-Sep-2014 00:00:00" 275.97 0.73 0 273.42 0.8 3.46 325.93 1.15740740740741e-09 0
"21-Sep-2014 00:00:00" 277.75 0.59 0 276.41 0.64 5.3 332.37 1.04166666666667e-08 0
"22-Sep-2014 00:00:00" 276.48 0.85 0 275.08 0.91 3.99 329.99 3.7037037037037e-08 0
"23-Sep-2014 00:00:00" 277.68 0.54 0 276.19 0.52 6.99 328.83 0 0
"24-Sep-2014 00:00:00" 277.07 0.49 0 275.06 0.6 6.22 329.12 0 0
"25-Sep-2014 00:00:00" 274.83 0.55 0 272.27 0.7 5.98 318.04 1.15740740740741e-09 0
"26-Sep-2014 00:00:00" 273.74 0.64 0 271.13 0.77 4.16 313.32 0 1.85185185185185e-08
"27-Sep-2014 00:00:00" 272.9 0.67 0 270.35 0.77 2.33 306.1 0 0
"28-Sep-2014 00:00:00" 270.94 0.68 0 268.02 0.79 3.59 297.4 0 0
"29-Sep-2014 00:00:00" 273.38 0.53 0 270.29 0.63 5.36 308.88 0 0
"30-Sep-2014 00:00:00" 274.45 0.7 0 272.1 0.77 4.03 317.36 8.10185185185185e-09 0
"01-Oct-2014 00:00:00" 273.73 0.74 0 271.17 0.82 4.57 308.17 0 2.31481481481481e-09
"02-Oct-2014 00:00:00" 273.7 0.71 0 271.92 0.78 7.51 308.15 0 2.19907407407407e-08
"03-Oct-2014 00:00:00" 271.41 0.73 0 267.86 0.84 4.1 294.23 0 1.73611111111111e-08
"04-Oct-2014 00:00:00" 272.25 0.6 0 268.52 0.75 5.26 293.89 0 0
"05-Oct-2014 00:00:00" 272.9 0.83 0 271.1 0.88 3.56 307.04 0 0
"06-Oct-2014 00:00:00" 271.61 0.61 0 267.49 0.68 3.95 285.55 0 0
"07-Oct-2014 00:00:00" 271.89 0.58 0 265.9 0.65 3.82 286.39 0 0
"08-Oct-2014 00:00:00" 271.33 0.58 0 266.68 0.72 3.37 290.34 0 0
"09-Oct-2014 00:00:00" 274.42 0.9 0 273.21 0.94 4.79 316.13 1.00694444444444e-07 0
"10-Oct-2014 00:00:00" 279.01 0.78 0 279.4 0.77 4.22 338.43 2.19907407407407e-08 0
"11-Oct-2014 00:00:00" 278.16 0.65 0 278.46 0.58 5.84 334.3 1.15740740740741e-09 0
"12-Oct-2014 00:00:00" 275.86 0.7 0 274.3 0.75 4.45 321.19 0 0
"13-Oct-2014 00:00:00" 274.53 0.68 0 272.81 0.72 4.21 313.15 0 0
"14-Oct-2014 00:00:00" 274.26 0.65 0 272.84 0.65 5.29 315.63 0 0
"15-Oct-2014 00:00:00" 275.64 0.62 0 274.54 0.55 7.29 321.06 0 0
"16-Oct-2014 00:00:00" 274.22 0.88 0 272.87 0.91 4.22 317.14 6.8287037037037e-08 0
"17-Oct-2014 00:00:00" 272.61 0.83 0 270.14 0.9 5.29 303.81 0 4.16666666666667e-08
"18-Oct-2014 00:00:00" 271.55 0.56 0 265.41 0.7 6.36 284.86 0 0
"19-Oct-2014 00:00:00" 270.97 0.71 0 267.36 0.83 2.99 292.33 0 0
"20-Oct-2014 00:00:00" 269.65 0.77 0 267.45 0.84 4.05 288.38 0 1.73611111111111e-08
"21-Oct-2014 00:00:00" 269.31 0.65 0 264.98 0.68 3.14 274.5 0 0
"22-Oct-2014 00:00:00" 270.7 0.67 0 266.51 0.8 4.08 289.11 0 1.50462962962963e-08
"23-Oct-2014 00:00:00" 270.7 0.67 0 268.97 0.88 5.18 297.88 0 0
"24-Oct-2014 00:00:00" 269.1 0.62 0 263.83 0.77 6.34 278.43 0 1.15740740740741e-08
"25-Oct-2014 00:00:00" 269.63 0.59 0 264.9 0.79 6.18 276.22 0 0
"26-Oct-2014 00:00:00" 268.25 0.58 0 262.3 0.8 5.29 274.99 0 0
"27-Oct-2014 00:00:00" 267.38 0.6 0 262.71 0.75 3.94 276.99 0 0
"28-Oct-2014 00:00:00" 267.17 0.68 0 263.2 0.82 3.32 279.45 0 0
"29-Oct-2014 00:00:00" 268.69 0.7 0 265.88 0.8 5.38 285.93 0 0
"30-Oct-2014 00:00:00" 270.62 0.7 0 268.3 0.78 4.28 292.24 0 0
"31-Oct-2014 00:00:00" 269.72 0.54 0 263.05 0.69 4.25 272.8 0 0
"01-Nov-2014 00:00:00" 268.8 0.53 0 260.82 0.72 4.09 271.13 0 0
"02-Nov-2014 00:00:00" 268.24 0.67 0 261.82 0.83 3.52 275.21 0 0
"03-Nov-2014 00:00:00" 269.13 0.75 0 266.84 0.86 2.34 290.96 0 0
"04-Nov-2014 00:00:00" 269.29 0.87 0 267.26 0.95 2.63 294.39 0 0
"05-Nov-2014 00:00:00" 268.69 0.88 0 266.78 0.93 5.36 291.68 0 2.31481481481481e-09
"06-Nov-2014 00:00:00" 269.75 0.83 0 267.35 0.9 5 292.34 0 1.15740740740741e-09
"07-Nov-2014 00:00:00" 270.3 0.66 0 265.57 0.77 6.25 286.44 0 0
"08-Nov-2014 00:00:00" 268.22 0.66 0 261.6 0.82 4.45 271.8 0 0
"09-Nov-2014 00:00:00" 268.54 0.59 0 262.01 0.72 6.24 270.69 0 0
"10-Nov-2014 00:00:00" 267.67 0.69 0 265.72 0.75 5.16 282.36 0 1.27314814814815e-08
"11-Nov-2014 00:00:00" 267.11 0.64 0 263.8 0.76 2.72 277.31 0 0
"12-Nov-2014 00:00:00" 267.92 0.6 0 264.6 0.74 3.67 280.73 0 0
"13-Nov-2014 00:00:00" 270.55 0.74 0 268.42 0.82 4.69 294.1 0 5.78703703703704e-09
"14-Nov-2014 00:00:00" 272.57 0.55 0 270.23 0.59 5.23 290.99 0 3.47222222222222e-09
"15-Nov-2014 00:00:00" 275.65 0.78 0 274.79 0.8 5.08 317.14 1.50462962962963e-08 0
"16-Nov-2014 00:00:00" 274.28 0.75 0 273.32 0.76 5.38 309.76 0 0
"17-Nov-2014 00:00:00" 275.03 0.75 0 274.28 0.72 5.42 315.36 2.31481481481481e-08 0
"18-Nov-2014 00:00:00" 270.84 0.81 0 268 0.92 2.09 295.04 0 1.50462962962963e-08
"19-Nov-2014 00:00:00" 269.99 0.62 0 266.6 0.69 5.09 281.86 0 0
"20-Nov-2014 00:00:00" 276.12 0.6 0 275.08 0.6 9.83 314.68 4.62962962962963e-09 0
"21-Nov-2014 00:00:00" 272.04 0.72 0 269.99 0.83 4.5 302.75 0 5.78703703703704e-09
"22-Nov-2014 00:00:00" 271.2 0.66 0 269.07 0.69 6.06 291.54 0 0
"23-Nov-2014 00:00:00" 275.48 0.47 0 274.04 0.46 8.14 308.16 0 0
"24-Nov-2014 00:00:00" 272.83 0.69 0 270.94 0.74 5.39 302.89 0 3.47222222222222e-09
"25-Nov-2014 00:00:00" 269.61 0.71 0 267.56 0.8 5.28 291.4 0 1.50462962962963e-08
"26-Nov-2014 00:00:00" 267.85 0.71 0 264.8 0.83 4.49 280.18 0 5.09259259259259e-08
"27-Nov-2014 00:00:00" 266.89 0.69 0 263.82 0.81 6.78 275.78 0 2.31481481481481e-08
"28-Nov-2014 00:00:00" 264.43 0.39 0 257.14 0.62 7.03 253.44 0 0
"29-Nov-2014 00:00:00" 265.43 0.58 0 261.09 0.73 6.12 263.38 0 0
"30-Nov-2014 00:00:00" 264.93 0.48 0 259.53 0.65 7.15 262.33 0 0
"01-Dec-2014 00:00:00" 263.09 0.64 0 257.31 0.77 4.53 254.88 0 6.94444444444444e-09
"02-Dec-2014 00:00:00" 262.95 0.5 0 255.64 0.67 5.59 251.53 0 0
"03-Dec-2014 00:00:00" 265.45 0.61 0 261.46 0.75 6.39 266.93 0 1.15740740740741e-08
"04-Dec-2014 00:00:00" 264.09 0.6 0 260.08 0.68 3.93 254.54 0 2.31481481481481e-09
"05-Dec-2014 00:00:00" 272.21 0.68 0 270.38 0.72 9.47 297.7 0 1.50462962962963e-08
"06-Dec-2014 00:00:00" 268.31 0.75 0 266.29 0.8 5.53 286.6 0 1.50462962962963e-08
"07-Dec-2014 00:00:00" 264.67 0.56 0 260.08 0.67 4.44 256.68 0 0
"08-Dec-2014 00:00:00" 263.4 0.41 0 256.13 0.6 6.62 251.05 0 0
"09-Dec-2014 00:00:00" 263.39 0.58 0 260.24 0.69 7.56 259.22 0 6.94444444444444e-09
"10-Dec-2014 00:00:00" 261.5 0.56 0 257.18 0.71 6.85 252.2 0 4.62962962962963e-09
"11-Dec-2014 00:00:00" 266.72 0.86 0 264.67 0.92 11.14 284.26 0 4.74537037037037e-08
"12-Dec-2014 00:00:00" 266.17 0.86 0 264.22 0.92 8 280.51 0 2.66203703703704e-08
"13-Dec-2014 00:00:00" 260.25 0.53 0 256.2 0.72 8.71 239.48 0 0
"14-Dec-2014 00:00:00" 261.6 0.51 0 257.13 0.63 6.14 247.31 0 3.47222222222222e-09
"15-Dec-2014 00:00:00" 262.25 0.39 0 256.65 0.57 7.82 249.64 0 0
"16-Dec-2014 00:00:00" 261.35 0.61 0 259 0.75 8.72 255.75 0 6.94444444444444e-09
"17-Dec-2014 00:00:00" 261.18 0.6 0 256.3 0.75 7.3 255.19 0 2.19907407407407e-08
"18-Dec-2014 00:00:00" 262.19 0.58 0 257.75 0.75 5.62 256.82 0 1.38888888888889e-08
"19-Dec-2014 00:00:00" 261.95 0.59 0 257.16 0.74 6.72 252.83 0 1.38888888888889e-08
"20-Dec-2014 00:00:00" 263.42 0.51 0 259.33 0.66 6.62 261.65 0 3.47222222222222e-09
"21-Dec-2014 00:00:00" 264.24 0.67 0 261.12 0.77 6.08 269.11 0 1.50462962962963e-08
"22-Dec-2014 00:00:00" 263.31 0.65 0 258.72 0.74 6.63 257.88 0 6.94444444444444e-09
"23-Dec-2014 00:00:00" 263.95 0.82 0 261.67 0.86 7.07 270.51 0 2.77777777777778e-08
"24-Dec-2014 00:00:00" 264.02 0.71 0 260.48 0.83 5.85 264.12 0 4.62962962962963e-09
"25-Dec-2014 00:00:00" 261.89 0.62 0 258.38 0.76 6.79 251.85 0 2.31481481481481e-09
"26-Dec-2014 00:00:00" 265.16 0.54 0 262.62 0.54 3.81 261.19 0 0
"27-Dec-2014 00:00:00" 272.97 0.8 0 271.77 0.83 4.67 307.67 0 9.25925925925926e-09
"28-Dec-2014 00:00:00" 272.82 0.89 0 271.25 0.93 2.08 305.11 0 3.24074074074074e-08
"29-Dec-2014 00:00:00" 269.8 0.93 0 267.45 0.97 1.99 292.16 0 3.47222222222222e-08
"30-Dec-2014 00:00:00" 268.28 0.8 0 265.84 0.88 2.77 284.11 0 0
"31-Dec-2014 00:00:00" 267.33 0.66 0 262.05 0.78 4.4 268.75 0 0
"01-Jan-2015 00:00:00" 268.24 0.72 0 266.34 0.8 5.53 283.85 0 3.47222222222222e-09
"02-Jan-2015 00:00:00" 265.29 0.74 0 262.82 0.8 5.16 270.28 0 6.94444444444444e-09
"03-Jan-2015 00:00:00" 263.91 0.67 0 259.03 0.79 3.14 261.12 0 0
"04-Jan-2015 00:00:00" 264.19 0.57 0 260.4 0.68 5.5 261.43 0 0
"05-Jan-2015 00:00:00" 263.61 0.68 0 259.81 0.77 2.71 260.9 0 0
"06-Jan-2015 00:00:00" 261.1 0.65 0 257.99 0.77 8.38 254.78 0 1.50462962962963e-08
"07-Jan-2015 00:00:00" 257.64 0.6 0 254.09 0.75 6.74 240.3 0 0
"08-Jan-2015 00:00:00" 258.68 0.56 0 253.66 0.74 6.52 241 0 3.47222222222222e-08
"09-Jan-2015 00:00:00" 260.25 0.52 0 256.78 0.65 7.09 247.48 0 1.15740740740741e-09
"10-Jan-2015 00:00:00" 260.09 0.57 0 254.19 0.72 6.92 246.17 0 0
"11-Jan-2015 00:00:00" 259.85 0.67 0 255.83 0.77 5.8 249.43 0 2.08333333333333e-08
"12-Jan-2015 00:00:00" 255.76 0.7 0 250.83 0.83 4.85 227.5 0 2.19907407407407e-08
"13-Jan-2015 00:00:00" 258.16 0.56 0 253.42 0.7 4.17 234.42 0 0
"14-Jan-2015 00:00:00" 261.09 0.58 0 257.94 0.72 4.46 252.51 0 2.31481481481481e-09
"15-Jan-2015 00:00:00" 258.03 0.59 0 253.78 0.74 6.52 236.53 0 0
